0,0,0
0,1,0
0,2,2
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,18
0,9,0
0,10,9815
0,11,31
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,13196
0,33,324
0,34,1271
0,35,782
0,36,7984
0,37,211
0,38,4429
0,39,4791
0,40,360
0,41,115
0,42,294
0,43,10326
0,44,416
0,45,3369
0,46,20
0,47,48
0,48,0
0,49,1
0,50,2
0,51,1
0,52,1
0,53,1
0,54,0
0,55,0
0,56,211
0,57,7341
0,58,1378
0,59,385
0,60,0
0,61,0
0,62,0
0,63,0
1,0,0
1,1,0
1,2,0
1,3,0
1,4,0
1,5,0
1,6,0
1,7,0
1,8,203
1,9,0
1,10,0
1,11,0
1,12,0
1,13,2
1,14,0
1,15,0
1,16,0
1,17,0
1,18,0
1,19,0
1,20,0
1,21,0
1,22,0
1,23,0
1,24,0
1,25,0
1,26,0
1,27,0
1,28,0
1,29,0
1,30,0
1,31,0
1,32,7
1,33,146
1,34,67
1,35,812
1,36,665
1,37,581
1,38,257
1,39,65
1,40,308
1,41,49
1,42,513
1,43,281
1,44,333
1,45,285
1,46,106
1,47,736
1,48,0
1,49,0
1,50,1
1,51,2
1,52,2
1,53,0
1,54,0
1,55,0
1,56,282
1,57,6058
1,58,1472
1,59,134
1,60,0
1,61,0
1,62,0
1,63,0
2,0,2096
2,1,2328
2,2,10223
2,3,589
2,4,712
2,5,376
2,6,386
2,7,88
2,8,6922
2,9,64
2,10,202
2,11,1297
2,12,1092
2,13,1681
2,14,445
2,15,195
2,16,249
2,17,9168
2,18,432
2,19,44
2,20,18
2,21,174
2,22,65
2,23,5
2,24,956
2,25,4065
2,26,115
2,27,69
2,28,2521
2,29,2465
2,30,60
2,31,32
2,32,234
2,33,570
2,34,429
2,35,234
2,36,5
2,37,93
2,38,168
2,39,365
2,40,2401
2,41,300
2,42,98
2,43,400
2,44,654
2,45,605
2,46,12927
2,47,74
2,48,5
2,49,3086
2,50,326
2,51,201
2,52,462
2,53,76
2,54,3757
2,55,67
2,56,2335
2,57,3313
2,58,751
2,59,670
2,60,392
2,61,124
2,62,56
2,63,1
3,0,3
3,1,0
3,2,1
3,3,0
3,4,6
3,5,0
3,6,0
3,7,4
3,8,5
3,9,0
3,10,0
3,11,2
3,12,8
3,13,0
3,14,0
3,15,0
3,16,3
3,17,0
3,18,0
3,19,1
3,20,4
3,21,0
3,22,0
3,23,1
3,24,2
3,25,0
3,26,0
3,27,2
3,28,2
3,29,0
3,30,0
3,31,0
3,32,5
3,33,79
3,34,202
3,35,1783
3,36,3256
3,37,9410
3,38,4250
3,39,6804
3,40,3413
3,41,1822
3,42,41
3,43,4
3,44,180
3,45,17
3,46,90
3,47,4070
3,48,0
3,49,0
3,50,0
3,51,0
3,52,0
3,53,0
3,54,0
3,55,0
3,56,136
3,57,2595
3,58,696
3,59,221
3,60,0
3,61,0
3,62,0
3,63,0
4,0,0
4,1,0
4,2,0
4,3,0
4,4,0
4,5,0
4,6,0
4,7,0
4,8,0
4,9,0
4,10,0
4,11,0
4,12,0
4,13,1
4,14,0
4,15,0
4,16,0
4,17,0
4,18,0
4,19,0
4,20,0
4,21,0
4,22,0
4,23,0
4,24,0
4,25,0
4,26,0
4,27,0
4,28,0
4,29,0
4,30,0
4,31,0
4,32,252
4,33,25
4,34,36
4,35,308
4,36,7
4,37,3
4,38,486
4,39,77
4,40,387
4,41,41
4,42,132
4,43,3
4,44,45
4,45,493
4,46,15
4,47,10
4,48,1
4,49,3
4,50,2
4,51,1
4,52,4
4,53,2
4,54,2
4,55,1
4,56,1223
4,57,15956
4,58,3890
4,59,1561
4,60,0
4,61,0
4,62,0
4,63,0
5,0,0
5,1,0
5,2,0
5,3,0
5,4,0
5,5,0
5,6,0
5,7,0
5,8,0
5,9,0
5,10,0
5,11,0
5,12,0
5,13,0
5,14,0
5,15,0
5,16,0
5,17,0
5,18,0
5,19,0
5,20,0
5,21,0
5,22,0
5,23,0
5,24,0
5,25,0
5,26,0
5,27,0
5,28,0
5,29,0
5,30,0
5,31,0
5,32,51
5,33,313
5,34,600
5,35,237
5,36,1122
5,37,26
5,38,42
5,39,14
5,40,42
5,41,771
5,42,846
5,43,686
5,44,316
5,45,336
5,46,105
5,47,64
5,48,0
5,49,0
5,50,0
5,51,0
5,52,0
5,53,0
5,54,1
5,55,0
5,56,240
5,57,3714
5,58,836
5,59,331
5,60,0
5,61,0
5,62,0
5,63,0
6,0,163
6,1,8
6,2,582
6,3,13
6,4,17
6,5,281
6,6,49
6,7,116
6,8,87
6,9,48
6,10,670
6,11,121
6,12,951
6,13,106
6,14,789
6,15,35
6,16,99
6,17,23
6,18,11
6,19,641
6,20,122
6,21,71
6,22,465
6,23,1350
6,24,352
6,25,7
6,26,272
6,27,439
6,28,53
6,29,2
6,30,71
6,31,147
6,32,428
6,33,283
6,34,633
6,35,630
6,36,260
6,37,51
6,38,20
6,39,97
6,40,201
6,41,698
6,42,638
6,43,248
6,44,357
6,45,331
6,46,44
6,47,333
6,48,85
6,49,338
6,50,305
6,51,460
6,52,12
6,53,166
6,54,68
6,55,83
6,56,1165
6,57,4337
6,58,1112
6,59,1684
6,60,193
6,61,1024
6,62,6
6,63,62
7,0,0
7,1,0
7,2,5
7,3,0
7,4,0
7,5,0
7,6,0
7,7,0
7,8,0
7,9,0
7,10,0
7,11,150
7,12,2
7,13,1
7,14,0
7,15,0
7,16,2
7,17,3
7,18,0
7,19,0
7,20,0
7,21,1
7,22,0
7,23,0
7,24,0
7,25,1
7,26,0
7,27,0
7,28,0
7,29,0
7,30,0
7,31,0
7,32,45
7,33,70
7,34,797
7,35,1586
7,36,4599
7,37,9835
7,38,5980
7,39,6543
7,40,4521
7,41,2326
7,42,1203
7,43,7
7,44,242
7,45,164
7,46,954
7,47,2603
7,48,0
7,49,0
7,50,0
7,51,0
7,52,0
7,53,0
7,54,0
7,55,0
7,56,90
7,57,1901
7,58,503
7,59,177
7,60,0
7,61,0
7,62,0
7,63,0
8,0,10315
8,1,0
8,2,5096
8,3,5316
8,4,186
8,5,0
8,6,1566
8,7,3299
8,8,7070
8,9,0
8,10,312
8,11,3466
8,12,0
8,13,0
8,14,906
8,15,1407
8,16,0
8,17,0
8,18,212
8,19,1625
8,20,0
8,21,0
8,22,309
8,23,690
8,24,0
8,25,0
8,26,169
8,27,825
8,28,1
8,29,0
8,30,1820
8,31,1594
8,32,7232
8,33,1400
8,34,1176
8,35,880
8,36,7224
8,37,1563
8,38,1107
8,39,4547
8,40,1
8,41,356
8,42,1294
8,43,2883
8,44,2206
8,45,538
8,46,597
8,47,3750
8,48,659
8,49,0
8,50,18
8,51,22415
8,52,0
8,53,0
8,54,257
8,55,5462
8,56,226
8,57,2570
8,58,804
8,59,1055
8,60,0
8,61,0
8,62,2497
8,63,735
9,0,0
9,1,0
9,2,549
9,3,670
9,4,0
9,5,0
9,6,1467
9,7,16282
9,8,85
9,9,0
9,10,153
9,11,548
9,12,0
9,13,0
9,14,144
9,15,244
9,16,0
9,17,0
9,18,47
9,19,359
9,20,0
9,21,0
9,22,16
9,23,338
9,24,0
9,25,0
9,26,100
9,27,1192
9,28,0
9,29,0
9,30,224
9,31,1797
