"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: dataLength","Param: dataSet","Param: logVariety","Param: searcherType","Param: seed","Param: termLength"
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.197454,0.002596,"us/op",100,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.197458,0.000669,"us/op",100,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.191442,0.000561,"us/op",100,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.098126,0.000520,"us/op",100,RANDOM,7,BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.098351,0.000521,"us/op",100,RANDOM,7,BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.097417,0.000507,"us/op",100,RANDOM,7,BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.098365,0.000599,"us/op",100,RANDOM,7,BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.138991,0.000302,"us/op",100,RANDOM,7,SPARSE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.139496,0.000353,"us/op",100,RANDOM,7,SPARSE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.139874,0.000308,"us/op",100,RANDOM,7,SPARSE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.139405,0.000619,"us/op",100,RANDOM,7,SPARSE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.121914,0.000720,"us/op",100,RANDOM,7,UNSAFE_SPARSE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.121778,0.000615,"us/op",100,RANDOM,7,UNSAFE_SPARSE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.122274,0.005146,"us/op",100,RANDOM,7,UNSAFE_SPARSE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.121858,0.000689,"us/op",100,RANDOM,7,UNSAFE_SPARSE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.111399,0.000863,"us/op",100,RANDOM,7,UNSAFE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.110857,0.000238,"us/op",100,RANDOM,7,UNSAFE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.110952,0.000252,"us/op",100,RANDOM,7,UNSAFE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.110951,0.000324,"us/op",100,RANDOM,7,UNSAFE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.036258,0.000367,"us/op",100,RANDOM,7,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.062795,0.000743,"us/op",100,RANDOM,7,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.087758,0.000879,"us/op",100,RANDOM,7,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.112597,0.000435,"us/op",100,RANDOM,7,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.167374,0.000336,"us/op",100,RANDOM,7,BIT_SLICED,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.167295,0.000357,"us/op",100,RANDOM,7,BIT_SLICED,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.167312,0.000545,"us/op",100,RANDOM,7,BIT_SLICED,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.166971,0.000748,"us/op",100,RANDOM,7,BIT_SLICED,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.163150,0.000631,"us/op",100,RANDOM,7,UNSAFE_BIT_SLICED,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.163058,0.000460,"us/op",100,RANDOM,7,UNSAFE_BIT_SLICED,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.163088,0.000321,"us/op",100,RANDOM,7,UNSAFE_BIT_SLICED,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.162958,0.000256,"us/op",100,RANDOM,7,UNSAFE_BIT_SLICED,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.040869,0.000200,"us/op",100,RANDOM,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.067620,0.000392,"us/op",100,RANDOM,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.099552,0.000852,"us/op",100,RANDOM,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.155135,0.000585,"us/op",100,RANDOM,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.105185,0.000344,"us/op",100,RANDOM,12,BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.105326,0.000128,"us/op",100,RANDOM,12,BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.105325,0.000600,"us/op",100,RANDOM,12,BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.105292,0.000679,"us/op",100,RANDOM,12,BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.139426,0.000668,"us/op",100,RANDOM,12,SPARSE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.139448,0.000471,"us/op",100,RANDOM,12,SPARSE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.139532,0.000479,"us/op",100,RANDOM,12,SPARSE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.139502,0.000337,"us/op",100,RANDOM,12,SPARSE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.124423,0.000848,"us/op",100,RANDOM,12,UNSAFE_SPARSE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.124418,0.000573,"us/op",100,RANDOM,12,UNSAFE_SPARSE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.124251,0.000712,"us/op",100,RANDOM,12,UNSAFE_SPARSE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.124259,0.000290,"us/op",100,RANDOM,12,UNSAFE_SPARSE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.113175,0.000313,"us/op",100,RANDOM,12,UNSAFE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.113170,0.000205,"us/op",100,RANDOM,12,UNSAFE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.113580,0.000468,"us/op",100,RANDOM,12,UNSAFE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.113110,0.000595,"us/op",100,RANDOM,12,UNSAFE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.050183,0.000297,"us/op",100,RANDOM,12,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.069055,0.000199,"us/op",100,RANDOM,12,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.092711,0.000263,"us/op",100,RANDOM,12,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.115444,0.000155,"us/op",100,RANDOM,12,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.167510,0.000649,"us/op",100,RANDOM,12,BIT_SLICED,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.167317,0.001108,"us/op",100,RANDOM,12,BIT_SLICED,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.167534,0.002191,"us/op",100,RANDOM,12,BIT_SLICED,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.167254,0.000574,"us/op",100,RANDOM,12,BIT_SLICED,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.164886,0.000456,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.165141,0.001013,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.165266,0.001267,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.164993,0.000557,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.054948,0.000115,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.071707,0.000124,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.124681,0.000326,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.158037,0.000956,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.929999,0.006146,"us/op",1000,KING_JAMES_BIBLE,7,BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.930304,0.002021,"us/op",1000,KING_JAMES_BIBLE,7,BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.929647,0.001796,"us/op",1000,KING_JAMES_BIBLE,7,BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.929530,0.001190,"us/op",1000,KING_JAMES_BIBLE,7,BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.309119,0.003352,"us/op",1000,KING_JAMES_BIBLE,7,SPARSE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.309862,0.007787,"us/op",1000,KING_JAMES_BIBLE,7,SPARSE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.308925,0.002382,"us/op",1000,KING_JAMES_BIBLE,7,SPARSE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.309129,0.003026,"us/op",1000,KING_JAMES_BIBLE,7,SPARSE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.307379,0.001040,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_SPARSE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.307948,0.001605,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_SPARSE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.309624,0.007972,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_SPARSE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.318249,0.046511,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_SPARSE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.022762,0.001693,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.023616,0.001569,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.023328,0.002315,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.022754,0.002742,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.880664,0.009589,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.909433,0.008402,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.883458,0.002367,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.889626,0.006289,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.736848,0.002129,"us/op",1000,KING_JAMES_BIBLE,7,BIT_SLICED,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.738595,0.003440,"us/op",1000,KING_JAMES_BIBLE,7,BIT_SLICED,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.738104,0.005551,"us/op",1000,KING_JAMES_BIBLE,7,BIT_SLICED,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.755829,0.083154,"us/op",1000,KING_JAMES_BIBLE,7,BIT_SLICED,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.576081,0.020366,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.626961,0.222185,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.578546,0.057593,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.632287,0.103343,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.133820,0.065754,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.090577,0.010741,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.088937,0.007100,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.092083,0.013576,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.953819,0.004968,"us/op",1000,KING_JAMES_BIBLE,12,BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.933656,0.006054,"us/op",1000,KING_JAMES_BIBLE,12,BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.934649,0.005433,"us/op",1000,KING_JAMES_BIBLE,12,BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.934381,0.004487,"us/op",1000,KING_JAMES_BIBLE,12,BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.309431,0.002095,"us/op",1000,KING_JAMES_BIBLE,12,SPARSE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.311066,0.002970,"us/op",1000,KING_JAMES_BIBLE,12,SPARSE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.310724,0.002160,"us/op",1000,KING_JAMES_BIBLE,12,SPARSE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.312592,0.009130,"us/op",1000,KING_JAMES_BIBLE,12,SPARSE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.310553,0.005849,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_SPARSE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.311558,0.003427,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_SPARSE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.311306,0.001146,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_SPARSE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.311984,0.003437,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_SPARSE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.028988,0.004387,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.028256,0.004616,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.027647,0.003164,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.027606,0.001525,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.905389,0.005741,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.958836,0.015596,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.941799,0.018303,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.927192,0.009305,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_SPARSE_BIT_MATRIX_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.745089,0.005122,"us/op",1000,KING_JAMES_BIBLE,12,BIT_SLICED,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.742824,0.008342,"us/op",1000,KING_JAMES_BIBLE,12,BIT_SLICED,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.740497,0.003953,"us/op",1000,KING_JAMES_BIBLE,12,BIT_SLICED,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.743964,0.008501,"us/op",1000,KING_JAMES_BIBLE,12,BIT_SLICED,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.541158,0.006350,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.540714,0.008507,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.540589,0.004644,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.541487,0.001325,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.051470,0.014829,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.133094,0.015377,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.132973,0.003974,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.135035,0.006062,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.932247,0.001326,"us/op",1000,LUTHER_1912_BIBLE,7,BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.930567,0.001241,"us/op",1000,LUTHER_1912_BIBLE,7,BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.932861,0.005178,"us/op",1000,LUTHER_1912_BIBLE,7,BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.931112,0.003539,"us/op",1000,LUTHER_1912_BIBLE,7,BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.310531,0.002468,"us/op",1000,LUTHER_1912_BIBLE,7,SPARSE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.311008,0.003328,"us/op",1000,LUTHER_1912_BIBLE,7,SPARSE_BIT_MATRIX,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.309957,0.004797,"us/op",1000,LUTHER_1912_BIBLE,7,SPARSE_BIT_MATRIX,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.310100,0.003445,"us/op",1000,LUTHER_1912_BIBLE,7,SPARSE_BIT_MATRIX,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.310350,0.004867,"us/op",1000,LUTHER_1912_BIBLE,7,UNSAFE_SPARSE_BIT_MATRIX,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.309417,0.002195,"us/op",1000,LUTHER_1912_BIBLE,7,UNSAFE_SPARSE_BIT_MATRIX,90210,19
