"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: dataLength","Param: dataSet","Param: logVariety","Param: searcherType","Param: seed","Param: termLength"
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.120554,0.001314,"us/op",100,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.164191,0.000320,"us/op",100,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.199596,0.002052,"us/op",100,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.089429,0.001298,"us/op",100,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.108465,0.003027,"us/op",100,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.137980,0.001269,"us/op",100,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.155772,0.001400,"us/op",100,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.174123,0.001073,"us/op",100,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.205824,0.003192,"us/op",100,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.211439,0.002142,"us/op",100,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.234112,0.005286,"us/op",100,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.228746,0.004652,"us/op",100,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.224389,0.033348,"us/op",100,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.214815,0.002091,"us/op",100,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.201328,0.000599,"us/op",100,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.055087,0.000220,"us/op",100,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.091081,0.000507,"us/op",100,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.147568,0.001481,"us/op",100,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.153815,0.001075,"us/op",100,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
