"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: logPermutations","Param: seed","Param: size"
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.012524,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.000702,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.008422,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.000067,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.000474,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,0.586036,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,43.738775,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,63.859361,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.000147,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,46.553755,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.000044,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,5.031187,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.000090,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.000561,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,165.656148,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,15.682786,0.558616,"ops/us",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.231712,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,4.337026,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,271.615499,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,5.036389,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.014214,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.001411,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.011494,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.000313,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.002384,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,1.169509,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,294.664592,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,220.346350,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.000382,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,270.037752,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.000087,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,5.015164,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.000260,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.000443,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,950.947869,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,4.811521,0.016567,"ops/us",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.198643,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,16.433570,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,1040.133344,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,5.169883,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.065429,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.003378,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.044074,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.000496,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.001580,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,1.910340,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,1151.117684,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,719.286158,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.001561,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,1051.537843,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.001369,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,5.676089,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.002516,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.008931,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,3621.003247,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,72.495081,0.384676,"ops/us",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.701535,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,0.441220,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,23.508311,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,4.014635,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.009171,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.000734,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.001790,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.000063,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.001101,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,0.797744,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,13.852798,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,47.852530,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.000056,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,23.563963,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.000024,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,4.028737,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.000094,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.000309,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,68.211185,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,68.189445,0.453354,"ops/us",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.475961,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,0.559752,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,33.250500,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,4.972385,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.004458,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.000161,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.001091,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.000082,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.000064,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,0.568752,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,23.912072,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,50.203174,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.000151,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,33.071898,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.000056,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,4.982592,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.000169,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.000707,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,105.477470,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,47.380363,0.159695,"ops/us",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.449832,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,0.811206,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,46.849098,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,4.946628,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.003711,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.000148,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.003488,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.000103,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.000496,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,0.787917,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,43.089663,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,71.963739,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.000185,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,47.139666,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.000091,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,4.988151,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.000338,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.001487,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,159.979281,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,15.619717,0.101709,"ops/us",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.233142,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,4.358963,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,274.883168,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,5.067867,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.009615,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.000876,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.010000,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.001322,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.001413,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,1.172085,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,295.913302,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,222.799353,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.000715,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,275.849329,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.000157,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,5.233148,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.000371,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.001120,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,955.636608,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,4.779927,0.031448,"ops/us",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.199220,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,16.512762,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,1041.193798,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,5.125225,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.031981,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.007881,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.049440,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.007117,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.005598,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,1.940514,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,1157.213903,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,722.911141,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.003030,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,1038.897330,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.000540,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,5.903283,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.002562,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.003190,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,3628.715023,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,67.314549,0.341206,"ops/us",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.752599,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,0.443779,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,23.620059,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,4.024326,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.007946,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.000213,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.001425,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.000016,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.000099,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,0.895452,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,13.942108,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,51.635849,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.000049,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,23.742282,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.000020,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,4.049704,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.000118,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.000072,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,68.610011,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,53.735424,5.128451,"ops/us",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.602871,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,0.574676,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,31.808232,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,5.058974,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.006509,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.000256,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.002003,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.000192,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.002007,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,0.913117,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,24.284593,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,63.497927,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.000104,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,31.559037,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.000129,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,5.005073,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.000159,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.001199,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,105.325807,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,42.796640,5.776141,"ops/us",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.486587,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,0.827023,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,47.224250,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,5.085746,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.026281,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.001839,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.013650,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.000351,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.000344,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:branch-misses","thrpt",1,1,0.902877,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:branches","thrpt",1,1,44.090619,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:cycles","thrpt",1,1,79.598425,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-load-misses","thrpt",1,1,0.000181,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-loads","thrpt",1,1,47.848630,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-store-misses","thrpt",1,1,0.000045,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:dTLB-stores","thrpt",1,1,5.023776,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-load-misses","thrpt",1,1,0.000078,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:iTLB-loads","thrpt",1,1,0.000308,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan:instructions","thrpt",1,1,163.585211,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.scan","thrpt",1,5,15.676237,0.422258,"ops/us",13,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:CPI","thrpt",1,1,0.232764,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-load-misses","thrpt",1,1,4.345304,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-loads","thrpt",1,1,271.509918,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-dcache-stores","thrpt",1,1,5.271255,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:L1-icache-load-misses","thrpt",1,1,0.028527,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-load-misses","thrpt",1,1,0.000817,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-loads","thrpt",1,1,0.016924,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-store-misses","thrpt",1,1,0.000117,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.scan:LLC-stores","thrpt",1,1,0.000505,NaN,"#/op",13,1,256
